Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_TNR_R.TSPT_Suppo90,Chrome 119.0.0.0,,,2023-11-23 22:08:42,2023-11-23 22:11:45,"3m - 3,263s",ERROR
,,,,,,,
Test Cases/Cas D Utilisations/Usager Etudiant/TNR R.TSPT Supp90-Etudiant,Chrome 119.0.0.0,,,2023-11-23 22:08:42,2023-11-23 22:11:45,"3m - 2,682s",ERROR
com.kazurayam.ksbackyard.HighlightElement.pandemic(),Chrome 119.0.0.0,,,2023-11-23 22:08:43,2023-11-23 22:08:44,"0,281s",PASSED
"callTestCase(findTestCase(""Test Reutilisable/Main/Lancer URL ANEF""), [""Profiles"":""Usager"", ""EnvExec"":EnvExec], STOP_ON_FAILURE)",Chrome 119.0.0.0,Appel Brique Réutilisable pour lancer URl ANEF pour Usager ou Agent,,2023-11-23 22:08:44,2023-11-23 22:09:29,"45,411s",PASSED
if (StopTestCase == false),Chrome 119.0.0.0,,,2023-11-23 22:09:29,2023-11-23 22:11:41,"2m - 12,085s",ERROR
Video,Chrome 119.0.0.0,,,2023-11-23 22:11:45,2023-11-23 22:11:45,"0,001s",PASSED
